photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,professional_management,min_nights,cancellation_policy,cleaning_fee,extra_guest_fee,num_reviews,ttm_revenue,ttm_avg_rate,ttm_blocked_days,ttm_total_days,distance_from_city_center,city_population,luxury_score,basic_count,comfort_count,kitchen_count,safety_count,outdoor_count,family_count,services_count,has_pool,has_hot_tub,has_gym,has_beach_access,has_dedicated_workspace,has_pets_allowed,has_free_parking_on_premises,has_air_conditioning,total_amenities,comfort_to_total_ratio,rarity_score,avg_rating,listing_type_apartment,listing_type_bungalow,listing_type_condo,listing_type_home,listing_type_hospitality,listing_type_loft,listing_type_luxury_unique,listing_type_nature_stay,listing_type_other,listing_type_unique_stay,listing_type_villa,room_type_entire_home,room_type_hotel_room,room_type_private_room,room_type_shared_room,geographic_zone_Africa,geographic_zone_Asia Pacific,geographic_zone_Europe,geographic_zone_Latin America,geographic_zone_Middle East,geographic_zone_Northern America
24.0,1,39.7605,-86.1483,4.0,2.0,2.0,1.0,1,0,1.0,7,100.0,0.0,3.6375861597263857,9.534161491043838,5.200153117760806,60,365,0.7923803329835877,887642,0,4,3,6,4,3,1,3,0,0,0,0,1,0,1,1,58,0.05,0.0038652687907854187,4.957142857142856,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.0,0,39.8511,-86.1434,4.0,2.0,1.0,0.0,1,0,2.0,5,0.0,0.0,5.0106352940962555,9.368198456591763,5.0363030408448335,48,365,1.008748927628958,17041,0,3,3,3,4,2,0,0,0,0,0,0,1,0,1,1,39,0.08,0.003331521470169198,4.941428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47.0,1,39.7941,-86.1434,6.0,2.0,4.0,1.5,0,0,2.0,7,93.0,0.0,4.983606621708336,9.708931458073831,5.243861180751978,0,365,1.4162374238967028,887642,0,4,3,6,4,4,0,1,0,0,0,0,1,0,1,1,50,0.06,0.0036044107557167858,4.957142857142856,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,0,39.8648,-86.1456,4.0,2.0,2.0,1.0,1,0,1.0,5,25.0,20.0,4.762173934797756,8.89795568688403,5.002603122398992,93,365,0.3353604207823042,17041,2,4,4,5,4,4,1,2,0,0,0,0,0,0,1,1,55,0.07,0.004477631226538056,4.927142857142856,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15.0,1,39.7568,-86.14,2.0,1.0,1.0,1.0,0,0,2.0,4,20.0,0.0,5.733341276897746,10.060320346562916,4.536891345234797,0,365,1.1015776212123645,887642,0,4,3,6,1,0,0,0,0,0,0,0,0,0,0,1,24,0.12,0.0007893514694159734,4.947142857142857,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
36.0,1,39.7641,-86.1577,8.0,2.0,3.0,2.0,0,0,1.0,5,105.0,0.0,6.175867270105761,11.541726698775856,5.899623343442402,0,365,0.38987805515741913,887642,2,4,3,6,3,0,0,2,0,0,0,0,1,0,1,1,31,0.09,0.0012489472845537844,4.878571428571428,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37.0,1,39.7689,-86.1544,8.0,4.0,4.0,5.0,0,0,2.0,4,200.0,0.0,4.060443010546419,10.652116742555078,7.153755612439275,0,365,0.27492492112234956,887642,6,4,3,6,4,3,0,2,0,0,1,0,0,1,0,1,41,0.07,0.002068039358385986,4.971428571428571,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40.0,0,39.7803,-86.1469,4.0,2.0,2.0,2.0,1,0,2.0,4,65.0,0.0,2.8903717578961645,9.727227587120769,5.945944031806173,0,365,0.9677149442567857,887642,0,4,3,6,4,2,0,1,0,0,0,0,1,0,1,1,44,0.07,0.0021222674894906834,4.854285714285715,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20.0,1,39.7689,-86.089,4.0,2.0,1.0,0.0,1,0,2.0,7,5.0,0.0,4.897839799950911,8.370084326378025,3.40452517175483,16,365,1.8272596319529997,14548,0,4,4,6,4,4,1,1,0,0,0,0,0,0,1,1,56,0.07,0.004594287032281337,4.941428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
18.0,0,39.7792,-86.1976,4.0,2.0,1.0,0.0,0,0,1.0,4,0.0,10.0,6.025865973825314,8.622273667866745,3.8691155044168695,0,365,1.523567017999566,887642,0,4,3,6,4,0,0,2,0,0,0,0,0,0,1,1,30,0.1,0.0018480747956666882,4.882857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10.0,0,39.7899,-86.153,6.0,1.0,1.0,1.0,0,0,1.0,5,75.0,0.0,4.553876891600541,9.09627541568821,5.117993812416755,0,365,1.2329583092963685,887642,0,4,3,6,4,0,0,2,0,0,0,0,0,1,1,1,34,0.09,0.0013529388747281588,4.701428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.0,1,39.7931,-86.1383,2.0,1.0,1.0,1.0,0,0,6.0,4,0.0,0.0,1.3862943611198906,9.040144994980068,5.133442723357803,111,365,1.4410334040412565,887642,0,4,3,5,4,1,0,1,0,0,0,0,0,0,0,1,40,0.07,0.0019763616413591236,4.957142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19.0,0,39.7446,-86.3109,4.0,3.0,6.0,0.0,0,0,1.0,4,70.0,0.0,3.7376696182833684,8.464003362902119,4.95723451736914,138,365,2.1306640524400806,12127,2,4,4,6,4,5,1,1,0,0,0,0,0,0,1,1,59,0.07,0.007695813637047323,4.612857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.0,1,39.8525,-86.1514,3.0,1.0,1.0,1.0,0,0,1.0,7,40.0,0.0,4.59511985013459,10.445899048861305,4.81380905109942,8,365,1.024550027070732,17041,0,3,3,3,1,1,0,1,0,0,0,0,1,0,1,1,25,0.12,0.0013650592242037093,5.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6.0,0,39.7789,-86.1975,4.0,2.0,1.0,0.0,0,0,2.0,4,11.0,0.0,4.859812404361672,7.401231264413015,3.7400477406883357,0,365,1.5193926688686357,887642,0,4,3,6,4,2,0,1,0,0,0,0,0,0,1,1,33,0.09,0.0014446600279589927,4.8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41.0,1,39.7684,-86.0875,12.0,5.0,7.0,2.5,1,0,2.0,7,75.0,0.0,3.784189633918261,11.263527770010382,5.7899601708972535,0,365,1.8188736422172076,14548,0,4,4,6,4,4,1,1,0,0,0,0,1,1,1,1,64,0.06,0.010184237874845996,4.767142857142858,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23.0,1,39.9178,-86.1659,4.0,1.0,2.0,1.0,0,0,2.0,7,50.0,0.0,4.330733340286331,10.19828177359369,5.224670826379739,0,365,1.9524520310167228,17041,2,3,4,4,4,4,1,3,0,0,0,0,1,1,1,1,65,0.06,0.009296015809336852,4.922857142857143,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
17.0,0,39.7446,-86.3109,4.0,3.0,5.0,0.0,0,0,1.0,5,70.0,0.0,4.248495242049359,7.928045600874777,4.829912458665998,43,365,2.1306640524400806,12127,5,4,3,6,2,3,1,2,1,0,0,0,0,0,1,1,43,0.07,0.004919273827081242,4.764285714285713,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
32.0,1,39.7504,-86.1463,6.0,3.0,3.0,2.0,1,0,2.0,5,75.0,0.0,4.2626798770413155,10.789669530973297,5.461286194826176,0,365,1.1746501118952914,887642,2,4,3,6,3,3,0,1,0,0,0,0,1,0,1,1,48,0.06,0.00253554599965017,4.942857142857143,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.0,0,39.7862,-86.152,4.0,2.0,2.0,1.0,1,0,2.0,5,50.0,0.0,2.4849066497880004,9.452109387413557,4.7808027546312495,133,365,1.1143604242166298,887642,2,3,3,2,3,2,0,0,0,0,0,0,1,0,1,1,24,0.12,0.001451015384680718,4.678571428571429,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
18.0,0,39.6703,-86.1309,4.0,2.0,2.0,1.0,0,0,2.0,4,125.0,0.0,3.5553480614894135,9.166597449028265,5.245970886175828,44,365,2.0322894609858677,55586,2,4,3,6,4,3,0,1,0,0,0,0,0,0,1,1,29,0.1,0.0014170974038857894,4.9157142857142855,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,0,39.8202,-86.1508,2.0,1.0,1.0,1.0,0,0,2.0,8,50.0,0.0,3.970291913552122,7.859413154693583,5.1973914479580765,0,365,1.829431270385638,17041,8,4,3,6,3,3,0,2,1,1,0,0,0,0,1,1,30,0.1,0.0013084881780648155,4.872857142857143,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.0,1,39.8497,-86.1719,2.0,1.0,1.0,1.0,0,0,1.0,5,0.0,0.0,5.934894195619588,9.638284261844774,4.5591262474866845,47,365,1.4352500621386732,17041,2,4,2,5,3,3,0,1,0,0,0,0,0,0,1,1,32,0.06,0.0026080207856328218,4.909999999999999,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
30.0,1,39.8497,-86.2738,4.0,2.0,1.0,0.0,0,0,1.0,5,20.0,0.0,5.442417710521793,9.20391980417326,3.883623530906448,90,365,1.8411709769133846,12127,3,2,3,3,4,2,1,2,1,0,0,0,1,0,0,1,39,0.08,0.004677424639258673,4.8757142857142854,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20.0,0,39.8805,-86.2246,6.0,3.0,4.0,2.5,1,0,3.0,5,75.0,0.0,4.897839799950911,10.087058328730514,5.186267862739414,0,365,2.1093567792257977,17041,2,4,3,6,4,4,1,1,0,0,0,0,1,0,1,1,56,0.05,0.005161481150163474,4.895714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
22.0,1,39.828,-86.3423,8.0,3.0,5.0,1.0,0,0,2.0,5,90.0,0.0,5.648974238161206,10.415712197215827,4.746669748261791,0,365,1.4841723816475545,21285,2,4,3,6,3,3,0,0,0,0,0,0,0,0,1,1,33,0.09,0.001343352989799748,4.9157142857142855,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
22.0,1,39.7859,-86.1526,4.0,1.0,2.0,1.0,0,0,2.0,4,100.0,0.0,3.2188758248682006,9.107975365298154,5.3471075307174685,77,365,1.099557224404431,887642,5,3,4,6,3,3,2,2,1,0,0,0,1,1,1,1,64,0.06,0.007498802654200715,4.965714285714285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
16.0,1,39.8685,-86.1428,2.0,1.0,1.0,1.0,0,0,3.0,5,35.0,0.0,5.771441123130016,10.357139468227567,4.73444252169223,0,365,0.200424925244039,17041,2,4,3,6,4,4,1,2,0,0,0,0,0,1,1,1,56,0.05,0.003044545032500177,4.895714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9.0,0,39.802,-86.1601,4.0,2.0,2.0,0.0,0,0,1.0,8,0.0,35.0,3.091042453358316,8.504918160540624,4.138361447638875,65,365,1.5565676190933038,887642,0,4,3,6,4,1,0,2,0,0,0,0,1,0,1,1,42,0.07,0.002027588619844348,4.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51.0,1,39.7776,-86.1558,5.0,2.0,3.0,1.5,0,0,2.0,5,100.0,0.0,5.135798437050262,9.66058762285624,5.101694025043223,0,365,0.7143886536180176,887642,2,4,3,6,3,1,0,1,0,0,1,0,0,1,1,1,34,0.09,0.0015771802173042845,4.9314285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15.0,1,39.8635,-86.1473,6.0,2.0,2.0,1.0,0,0,2.0,4,100.0,0.0,5.247024072160486,9.10597935665144,5.1065513509260825,38,365,0.46997091102506816,17041,0,4,3,6,4,1,0,1,0,0,0,0,1,1,1,1,44,0.07,0.002148841913158736,4.895714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
16.0,1,39.7766,-86.1558,2.0,1.0,1.0,1.0,0,0,2.0,5,0.0,0.0,5.153291594497779,8.339500903005945,4.986342601527212,255,365,0.6595154499748644,887642,0,4,3,5,4,0,0,2,0,0,0,0,0,0,1,1,30,0.1,0.001076163966951214,4.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28.0,1,39.7601,-86.145,6.0,2.0,2.0,2.5,1,0,1.0,7,90.0,0.0,5.407171771460119,10.260112495224819,5.31566600488265,0,365,0.8943185252436316,887642,0,4,3,6,2,3,0,2,0,0,0,0,1,1,0,1,48,0.06,0.002303920225105266,4.967142857142856,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.0,0,39.8019,-86.1601,4.0,2.0,1.0,0.0,0,0,1.0,8,15.0,25.0,3.1780538303479458,7.488293515159428,4.1728476237100445,38,365,1.5542228355712933,887642,0,4,3,6,4,1,0,1,0,0,0,0,1,0,1,1,40,0.07,0.0016981940961295326,4.9157142857142855,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
16.0,0,39.8352,-86.2219,6.0,2.0,3.0,1.0,0,0,1.0,4,50.0,0.0,5.968707559985366,10.041334619228254,4.891851758106289,0,365,1.8449101243734063,12127,2,4,3,6,4,3,0,2,0,0,0,0,1,1,1,1,41,0.07,0.00233900908436938,4.909999999999999,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,1,39.7595,-86.145,5.0,1.0,1.0,1.0,1,0,1.0,5,85.0,0.0,6.208590026096629,9.629971335557247,4.925077405734609,0,365,0.9119013085936468,887642,0,4,4,6,3,3,0,2,0,0,0,0,1,1,0,1,50,0.08,0.002557053115925018,4.924285714285714,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
24.0,0,39.8799,-86.0816,8.0,3.0,3.0,2.0,0,0,2.0,4,175.0,0.0,4.51085950651685,10.16284730798332,5.2327116094500425,0,365,1.8453481460725325,17041,0,4,3,6,4,0,0,1,0,0,0,0,1,1,1,1,37,0.08,0.0019813933779409543,4.63,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
31.0,1,39.8657,-86.1343,8.0,3.0,4.0,2.0,1,1,2.0,8,155.0,0.0,5.736572297479192,10.90301588298034,5.578597109233056,0,365,0.49303260500470947,17041,2,4,3,6,2,3,0,2,0,0,0,0,0,0,1,1,35,0.08,0.0016410034669967547,4.932857142857143,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.0,0,39.8005,-86.1596,4.0,2.0,1.0,0.0,0,0,1.0,8,15.0,0.0,3.4011973816621555,7.355001921105257,4.023564380161053,199,365,1.5204028980664848,887642,4,4,3,6,4,2,0,2,0,0,1,0,1,0,1,1,35,0.08,0.0017581852416320089,4.938571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
33.0,0,39.906,-86.1897,8.0,4.0,6.0,2.5,0,0,2.0,5,95.0,0.0,4.955827057601261,10.934088630587693,5.358471289367784,0,365,1.9446524972618628,17041,2,4,4,6,4,5,2,1,0,0,0,0,1,0,1,1,71,0.06,0.010808835680937654,4.92,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40.0,1,39.7647,-86.0772,4.0,2.0,3.0,0.0,0,0,1.0,4,0.0,0.0,5.407171771460119,9.323401164260197,5.050496827521386,0,365,1.7704025518982196,14548,2,2,4,4,3,3,0,1,0,0,0,0,1,0,1,1,41,0.1,0.0026947945717134456,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
22.0,0,39.6936,-86.134,4.0,2.0,4.0,1.0,0,0,2.0,5,35.0,0.0,5.723585101952381,8.357024439263416,4.91338990965742,0,365,1.7772901629436015,14548,2,4,4,6,4,4,1,1,0,0,0,0,1,0,1,1,62,0.06,0.02020645832970519,4.981428571428571,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
16.0,1,39.7838,-86.1275,6.0,3.0,3.0,3.0,1,0,2.0,7,0.0,0.0,5.170483995038151,10.787874735397274,5.327390614033744,27,365,1.4165217021467953,887642,0,4,3,6,4,2,0,1,0,0,0,0,1,0,1,1,36,0.08,0.0014236851897012819,4.968571428571429,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
43.0,0,39.677,-86.1509,6.0,3.0,3.0,2.5,1,0,2.0,7,200.0,0.0,4.51085950651685,10.61986285921528,5.9351587108968875,54,365,2.1070972129664467,14548,5,4,3,6,4,4,1,0,1,0,0,0,0,0,1,1,55,0.05,0.005109178441764895,4.87,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30.0,0,39.785,-86.2457,4.0,2.0,2.0,1.0,0,0,3.0,7,85.0,0.0,3.970291913552122,8.68946441235669,5.090062427727577,69,365,1.2969197954879634,12127,0,4,3,5,3,2,0,2,0,0,0,0,0,1,1,1,28,0.1,0.0013118619745875108,5.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
22.0,0,39.9014,-86.2203,4.0,2.0,1.0,0.0,0,0,1.0,7,15.0,20.0,5.529429087511423,7.5310163320779155,4.185098925490565,239,365,2.021185400643929,26296,0,4,4,6,4,3,0,1,0,0,0,0,0,0,1,1,50,0.08,0.0040169360112205605,4.968571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
15.0,0,39.7979,-86.1538,6.0,2.0,2.0,2.0,0,0,2.0,5,140.0,0.0,2.3978952727983707,7.975908360165538,5.485626464853031,0,365,1.459175080812896,887642,0,4,3,6,1,1,0,0,0,0,0,0,0,0,1,1,28,0.1,0.0010649558859486092,4.328571428571428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27.0,1,39.7838,-86.0905,8.0,2.0,6.0,1.0,0,0,2.0,8,70.0,0.0,4.248495242049359,8.473868066677865,5.313698468586339,172,365,1.9489326204349071,887642,0,4,4,6,4,3,3,2,0,0,0,0,1,1,1,1,61,0.06,0.0060180426926907706,4.915714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32.0,1,39.7921,-86.1553,4.0,2.0,1.0,0.0,1,0,1.0,4,0.0,0.0,6.293419278846481,9.69467827290507,4.487512142519859,0,365,1.2941560722777505,887642,2,4,4,6,4,4,0,3,0,0,0,0,1,0,0,1,58,0.07,0.004603618760103246,4.951428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,1,39.8348,-86.1995,4.0,1.0,2.0,1.0,1,0,1.0,4,40.0,0.0,5.945420608606575,10.045637944640806,4.735320870453137,0,365,1.9574090871773944,17041,0,4,4,6,4,3,1,2,0,0,0,0,1,1,1,1,56,0.07,0.0034710342236744596,4.967142857142856,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.0,1,39.7712,-86.1365,5.0,2.0,3.0,1.0,0,0,1.0,5,25.0,0.0,6.1779441140506,10.19802109993701,4.658710952916121,0,365,1.053429397087396,887642,0,4,2,5,3,0,0,1,0,0,0,0,0,0,0,1,28,0.07,0.0011341302158413996,4.918571428571428,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
51.0,0,39.7705,-86.146,6.0,2.0,2.0,2.0,0,0,2.0,4,120.0,0.0,4.700480365792417,9.73554216168668,5.536546555280287,24,365,0.7206071720537982,887642,0,4,4,6,4,3,3,0,0,0,0,0,1,1,1,1,57,0.07,0.004290702920069176,4.922857142857143,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47.0,0,39.8934,-86.1353,8.0,3.0,3.0,2.0,1,0,2.0,8,65.0,0.0,5.762051382780177,10.436788698817288,5.329331420077207,0,365,1.3904981532085638,17041,2,4,3,6,4,3,0,1,0,0,0,0,0,0,1,1,35,0.08,0.0016943302614134883,4.917142857142856,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19.0,1,39.8404,-86.1468,7.0,3.0,3.0,1.5,0,0,2.0,7,65.0,0.0,6.42648845745769,10.512165576469624,5.017279836814924,0,365,1.3758360090860995,17041,0,4,3,6,4,2,0,0,0,0,0,0,1,1,1,1,35,0.08,0.0013957769814312052,4.917142857142857,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
24.0,1,39.8399,-86.0123,4.0,2.0,4.0,1.0,0,0,1.0,7,45.0,0.0,5.19295685089021,9.93173481547423,4.570578741218473,0,365,0.7491615301957879,47809,0,4,3,6,4,2,0,1,0,0,0,0,1,0,1,1,36,0.08,0.0016908695003666856,4.882857142857143,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20.0,1,39.7737,-86.0746,5.0,2.0,2.0,1.0,0,0,1.0,5,40.0,0.0,6.411818267709897,10.37692278708356,4.807294370078226,0,365,1.9312779933937783,14548,2,4,3,6,1,3,0,0,0,0,0,0,0,1,1,1,27,0.11,0.0009790263588780818,4.882857142857143,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23.0,0,39.8251,-86.1661,5.0,2.0,2.0,1.0,0,0,2.0,5,60.0,0.0,3.8066624897703196,10.7148843265641,5.491826112732555,18,365,1.80432589475185,17041,2,4,3,6,4,2,2,2,0,0,0,0,0,0,1,1,46,0.06,0.0036196306274861112,4.735714285714287,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.0,1,39.8928,-86.1749,6.0,3.0,4.0,2.5,0,0,2.0,7,100.0,0.0,2.302585092994046,9.591171199125986,5.652839995918626,256,365,1.6209399668642708,17041,2,4,3,6,4,3,1,1,0,0,0,0,0,0,1,1,37,0.08,0.0017321760131696214,4.985714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30.0,0,39.9035,-86.1605,4.0,2.0,1.0,0.0,0,0,1.0,5,15.0,0.0,2.302585092994046,9.351145248567203,4.789988622980633,47,365,1.6855969793053551,17041,2,3,4,2,4,3,1,1,0,0,0,0,1,0,1,1,42,0.09,0.0029941575880002244,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38.0,1,39.8328,-86.1511,2.0,1.0,1.0,1.0,1,0,3.0,5,50.0,0.0,5.5254529391317835,10.351948291105389,4.715816706075155,0,365,1.580205412417937,17041,0,4,4,6,4,0,1,1,0,0,0,0,0,0,1,1,50,0.08,0.005492458498587667,4.998571428571429,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26.0,0,39.8673,-86.1473,4.0,2.0,3.0,1.0,0,0,2.0,5,0.0,0.0,5.030437921392435,10.064159777925026,5.112590016619249,0,365,0.39652319040852224,17041,2,4,3,6,4,4,0,0,0,0,0,0,1,1,1,1,52,0.06,0.002677863199181089,4.937142857142857,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.0,1,39.7728,-86.3228,4.0,1.0,2.0,1.0,0,0,1.0,4,0.0,0.0,6.255750041753367,9.866616077760224,4.432006566978902,0,365,1.9125848730517494,12127,0,4,3,6,3,2,1,1,0,0,0,0,0,0,1,1,34,0.09,0.0013089969961288838,4.902857142857143,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7.0,0,39.7855,-86.149,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.129469764784231,5.308267697401205,0,365,1.1165965505467321,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,16,0.18,0.0010075492056543104,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9.0,0,39.7852,-86.1489,2.0,1.0,1.0,1.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.938925271988273,5.21330399222108,0,365,1.1075218629817714,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,15,0.19,0.000874508689240544,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
12.0,0,39.7837,-86.1491,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,1.3862943611198906,8.46863300080086,5.406723240391823,0,365,1.0532611180953522,887642,2,3,3,0,3,0,0,0,0,0,1,0,0,0,1,1,17,0.17,0.0010292840836129706,4.532857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
12.0,0,39.7838,-86.1502,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.174984532943087,5.358941988364472,0,365,1.0441138279778175,887642,2,3,3,0,3,0,0,0,0,0,1,0,0,0,1,1,17,0.17,0.0010292840836129706,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9.0,0,39.7844,-86.1488,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,1.791759469228055,8.392536586816682,5.087596335232384,0,365,1.0813014641807575,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,17,0.17,0.0011996249156853815,4.742857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6.0,0,39.7844,-86.1491,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.211211361793023,5.111385197196399,0,365,1.0778197855246576,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,16,0.18,0.001005450158403828,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6.0,0,39.7852,-86.1495,3.0,1.0,1.0,1.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.541495483939203,5.519859636495273,0,365,1.101157703897747,887642,2,3,3,0,3,0,0,0,0,0,1,0,0,0,1,1,19,0.15,0.001106732065466128,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7.0,0,39.7844,-86.1501,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.291045131081729,5.340897814083155,0,365,1.0668464959945343,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,17,0.17,0.0011996249156853815,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10.0,0,39.7852,-86.1492,4.0,2.0,1.0,0.0,0,0,1.0,10,0.0,0.0,0.6931471805599453,8.94389780251682,5.46721590300985,0,365,1.1042984217056702,887642,2,2,3,0,3,0,0,0,0,0,1,0,0,0,1,1,15,0.19,0.000874508689240544,4.859999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
